tree,sentence,sentence_translated,t1,t2,section,positive,neutral,negative
(S (NP (DET le) (NC roi) (AP (ADJ siégeait)) (AP (ADJ habillé)) (PP (P de) (NP (NC pourpre)) (COORD (CC et) (PP (P d') (NP (NC hermine) (PP (P sur) (NP (DET un)))))))) (VN (V trône)) (AP (ADV très) (ADJ simple) (COORD (CC et) (AP (ADV cependant) (ADJ majestueux))))),le roi siégeait habillé de pourpre et d hermine sur un trône très simple et cependant majestueux,the king sat dressed in purple and ermine on a very simple and yet majestic throne,22.48,28.92,3.0,0.5521015524864197,0.4371900260448456,0.01070842333137989
(S (NP (NC ah)) (PP (P voilà) (NP (DET un) (NC sujet))) (VN (CLR s') (V écria)) (NP (DET le) (NC roi)) (S (CS quand) (VN (CLS il) (V aperçut)) (NP (DET le) (ADJ petit) (NC prince)))),ah voilà un sujet s écria le roi  quand il aperçut le petit prince,ah here is a ject exclaimed the king  when he saw the little prince,30.36,34.4,3.0,0.2993677258491516,0.6789751052856445,0.02165713906288147
(S (COORD (CC et) (NP (DET le) (ADJ petit) (NC prince)) (VN (CLR se) (V demanda)) (S (ADVWH comment) (VN (V peut) (CLS il)) (VPinf (VN (CLO me) (VINF reconnaître)) (NP (NC puisqu))))) (VN (CLS il) (ADV ne) (CLO m') (V a)) (AdP (ADV encore) (ADV jamais)) (VPinf (VN (VPP vu)))),et le petit prince se demanda  comment peut il inf me reconnaître puisqu il ne m a d encore jamais inf vu,and the little prince wondered how he could recognize me since he had never seen me before.,35.2,40.38,3.0,0.2611950635910034,0.720689594745636,0.01811533421278
(S (VN (CLS il) (ADV ne) (V savait)) (ADV pas) (S (CS que) (PP (P pour) (NP (DET les) (NC rois))) (NP (DET le) (NC monde)) (VN (V est)) (AP (ADV très) (ADJ simplifié)))),il ne savait pas  que pour les rois le monde est très simplifié,he didn't know that for kings the world is very simplified,41.57,45.49,3.0,0.06696905940771103,0.668879508972168,0.2641514539718628
(S (NP (ADJ tous) (DET les) (NC hommes)) (VN (V sont)) (NP (DET des) (NC sujets))),tous les hommes sont des sujets,all men are jects,46.05,47.32,3.0,0.02931808866560459,0.41775602102279663,0.5529258847236633
(S (VN (V approche)) (NP (PRO toi)) (S (CS que) (VN (CLS je) (CLO te) (VS voie)) (ADV mieux) (NP (PRO lui) (VPpart (VPP dit) (NP (DET le) (NC roi))) (Srel (NP (PROREL qui)) (VN (V était)) (AP (ADV tout) (ADJ fier)) (VPinf (P d') (VN (VINF être)) (ADV enfin) (NP (NC roi)) (PP (P pour) (NP (DET quelqu) (PRO un)))))))),approche toi  que je te voie mieux lui part dit le roi rel qui était tout fier inf d être enfin roi pour quelqu un,"Come closer so I can see you better, said King Rel, who was very proud to finally be king for someone",48.6,53.95,3.0,0.8691232204437256,0.12430693209171295,0.006569833494722843
(S (NP (DET le) (ADJ petit) (NC prince) (AP (ADJ chercha)) (PP (P des) (NP (NC yeux))) (Srel (NP (PROREL où)) (VPinf (VN (CLR s') (VINF asseoir)) (NP (ADV mais) (DET la) (NC planète))) (VN (V était)) (AP (ADV tout) (ADJ encombrée)) (PP (P par) (NP (DET le) (NC magnifique) (AP (ADJ manteau)) (PP (P d') (NP (NC hermine))))))) (VN (CLS il) (V resta)) (ADV donc) (ADV debout) (S (MWC (C et) (ADV comme)) (VN (CLS il) (V était) (VPP fatigué))) (Sint (VN (CLS il) (V bâilla)))),le petit prince chercha des yeux rel où inf s asseoir mais la planète était tout encombrée par le magnifique manteau d hermine il resta donc debout  et comme il était fatigué int il bâilla,the little prince looked around for where to sit but the planet was all cluttered by the magnificent ermine coat so he remained standing  and as he was tired int he yawned,55.19,66.86,3.0,0.13875333964824677,0.7123284935951233,0.14891821146011353
(S (VN (CLS il) (V est)) (AP (ADJ contraire)) (PP (P à) (NP (DET l') (NC étiquette) (PP (P de) (NP (NC bâiller))))) (PP (MWP (P en) (N présence) (P d')) (NP (DET un) (NC roi)))),il est contraire à l étiquette de bâiller en présence d un roi,It is against etiquette to yawn in the presence of a king,67.99,70.59,3.0,0.05656641349196434,0.5506970882415771,0.3927364647388458
(S (VN (CLO lui) (V dit)) (NP (DET le) (NC monarque)) (Sint (VN (CLS je) (CLO te) (CLO l') (V interdis)))),lui dit le monarque int je te l interdis,"said the monarch, I forbid you",70.98,73.04,3.0,0.019815392792224884,0.20124025642871857,0.7789443731307983
(S (VN (CLS je) (ADV ne) (V peux)) (ADV pas) (VPinf (VN (CLO m') (CLO en) (VINF empêcher)) (VPinf (VN (VINF répondit)) (NP (DET le) (ADJ petit) (NC prince) (AP (ADV tout) (ADJ confus)))))),je ne peux pas inf m en empêcher inf répondit le petit prince tout confus,"I can't help it, replied the little prince, all confused.",74.29,77.42,3.0,0.07933757454156876,0.5960623621940613,0.32460010051727295
(S (VN (CLS j') (V ai) (VPP fait)) (NP (DET un) (ADJ long) (NC voyage)) (COORD (CC et) (VN (CLS je) (ADV n') (V ai) (ADV pas) (VPP dormi)))),j ai fait un long voyage et je n ai pas dormi,I took a long trip and I didn't sleep,78.16,80.14,3.0,0.03467358276247978,0.30599287152290344,0.6593335866928101
(S (ADV alors) (Sint (VN (CLO lui) (V dit)) (NP (DET le) (NC roi))) (VN (CLS je) (CLR t') (V ordonne)) (VPinf (P de) (VN (VINF bâiller)))),alors int lui dit le roi je t ordonne inf de bâiller,then int told him the king I order you inf to yawn,81.2,83.9,3.0,0.12828075885772705,0.7085151672363281,0.16320402920246124
(S (VN (CLS je) (ADV n') (V ai) (VPP vu)) (NP (NC personne) (VPpart (VPP bailler) (PP (P depuis) (NP (DET des) (NC années)))))),je n ai vu personne part bailler depuis des années,I haven't seen anyone yawn in years,84.59,86.98,3.0,0.15670505166053772,0.48402151465415955,0.35927343368530273
(S (NP (DET les) (NC bâillements)) (VN (V sont)) (PP (P pour) (NP (PRO moi) (PP (P des) (NP (NC curiosités)))))),les bâillements sont pour moi des curiosités,yawns are curiosities for me,87.35,89.13,3.0,0.28309813141822815,0.6636070013046265,0.05329486355185509
(S (VN (V allons) (VPP bâille)) (ADV encore))),allons bâille encore,let's yawn again,90.0,90.88,3.0,0.4590330421924591,0.5236341953277588,0.017332814633846283
(S (VN (CLS c') (V est)) (NP (DET un) (NC ordre))),c est un ordre,It's an order,91.15,91.76,3.0,0.11017264425754547,0.8387184143066406,0.05110887065529823
(S (NP (PRO ça)) (VN (CLO m') (V intimide))),ça m intimide,it intimidates me,93.15,93.89,3.0,0.01953481137752533,0.1500077098608017,0.8304575085639954
(S (VN (CLS je) (ADV ne) (V peux)) (ADV plus) (Sint (VN (V fit)) (NP (DET le) (ADJ petit) (NC prince) (AP (ADV tout) (ADJ rougissant))))),je ne peux plus int fit le petit prince tout rougissant,"I can no longer say the little prince, all blushing",94.42,97.37,3.0,0.16341683268547058,0.444681316614151,0.3919018805027008
(S (NP (NC hum)) (VN (V hum)) (VPinf (VN (VINF répondit)) (NP (DET le) (NC roi)) (S (CS alors) (VN (CLS je)) (VN (CLS je) (CLR t') (V ordonne)) (AP (ADJ tantôt)) (VPinf (P de) (VN (VINF bâiller)) (COORD (CC et) (NP (NPP tantôt)) (PP (P de))))))),hum hum inf répondit le roi  alors je je t ordonne tantôt inf de bâiller et tantôt de,hum hum inf replied the king  so I order you sometimes inf to yawn and sometimes to,98.49,103.53,3.0,0.16498881578445435,0.7877322435379028,0.047278907150030136
(S (VN (CLS il) (V bredouillait)) (MWADV (DET un) (ADV peu)) (COORD (CC et) (Sint (VN (V paraissait) (VPP vexé))))),il bredouillait un peu et int paraissait vexé,he stammered a little and seemed upset,106.05,108.45,3.0,0.007909880951046944,0.24176496267318726,0.7503251433372498
(S (COORD (CC car) (Sint (NP (DET le) (NC roi)) (VN (V tenait) (ADV essentiellement)) (S (MWC (P à) (PRO ce) (C que)) (NP (DET son) (NC autorité)) (VN (VS fût) (VPP respectée)))))),car int le roi tenait essentiellement  à ce que son autorité fût respectée,because the king essentially wanted his authority to be respected,109.57,113.52,3.0,0.13288870453834534,0.8343392014503479,0.03277207538485527
(S (VN (CLS il) (ADV ne) (V tolérait)) (ADV pas) (NP (DET la) (NC désobéissance))),il ne tolérait pas la désobéissance,he did not tolerate disobedience,114.34,116.71,3.0,0.05446143075823784,0.5022658109664917,0.44327276945114136
(S (VN (CLS c') (V était)) (NP (DET un) (NC monarque) (AP (ADJ absolu)) (ADV mais)) (S (CS comme) (VN (CLS il) (V était)) (AP (ADV très) (ADJ bon))) (Sint (VN (CLS il) (V donnait)) (NP (DET des) (NC ordres) (AP (ADJ raisonnables))))),c était un monarque absolu mais  comme il était très bon int il donnait des ordres raisonnables,he was an absolute monarch but  as he was very good int he gave reasonable orders,117.38,123.02,3.0,0.21874549984931946,0.682037353515625,0.09921716153621674
(S (S (CS si) (VN (CLS j') (V ordonnais))) (VN (V disait) (CLS il)) (S (ADV couramment) (CS si) (VN (CLS j') (V ordonnais)) (MWADV (P à) (DET un) (N général)) (VPinf (P de) (VN (CLR se) (VINF changer)) (PP (P en) (NP (MWN (N oiseau) (P de) (N mer)))))) (COORD (CC et) (S (CS si) (NP (DET le) (NC général)) (VN (ADV n') (V obéissait)) (ADV pas)) (VN (CLS ce) (ADV ne) (V serait) (ADV pas)) (NP (DET la) (NC faute) (PP (P de) (NP (DET le) (NC général)))))), si j ordonnais disait il  couramment si j ordonnais à un général inf de se changer en oiseau de mer et  si le général n obéissait pas ce ne serait pas la faute de le général, if I ordered he said  commonly if I ordered a junior general to change into a seabird and  if the general did not obey it would not be the general's fault,124.76,128.66,3.0,0.021519996225833893,0.5725032687187195,0.4059767425060272
(S (VN (CLS ce) (V serait)) (NP (DET ma) (NC faute))),ce serait ma faute,it would be my fault,132.66,133.43,3.0,0.01586870849132538,0.230839803814888,0.7532914876937866
(S (S (ADV puis) (VN (CLS je)) (VPinf (VN (CLO m') (VINF asseoir)) (S (CS s') (VN (V enquit) (ADV timidement)))) (NP (DET le) (ADJ petit) (NC prince)))), puis je inf m asseoir  s enquit timidement le petit prince, can I sit down  asked the little prince timidly,137.0,139.95,3.0,0.13341601192951202,0.8533756136894226,0.013208380900323391
(S (VN (CLS je) (CLR t') (V ordonne)) (VPinf (P de) (VN (CLR t') (VINF asseoir)) (VPinf (VN (CLO lui) (VINF répondit)) (NP (DET le) (NC roi) (Srel (NP (PROREL qui)) (VN (V ramena)) (VPinf (VN (VINF majestueusement)) (NP (DET un) (NC pan) (PP (P de) (NP (DET son) (NC manteau) (PP (P d') (NP (NC hermine)))))))))))),je t ordonne inf de t asseoir inf lui répondit le roi rel qui ramena inf majestueusement un pan de son manteau d hermine,"I order you to sit down, replied the real king, who majestically brought back a section of his ermine cloak",140.7,147.06,3.0,0.3788629174232483,0.6031680703163147,0.01796901226043701
(S (COORD (CC mais) (Sint (NP (DET le) (ADJ petit) (NC prince) (VPpart (VN (CLR s') (VPR étonnait)) (NP (DET la) (NC planète)))) (VN (V était)) (AP (ADJ minuscule))))),mais int le petit prince part s étonnait la planète était minuscule,but int the little prince was surprised the planet was tiny,148.26,151.91,3.0,0.14442715048789978,0.6628506779670715,0.19272218644618988
(S (PP (P sur) (NP (PROREL quoi))) (NP (DET le) (NC roi)) (VN (V pouvait) (CLS il)) (VPinf (ADV bien) (VN (VINF régner)))),sur quoi le roi pouvait il inf bien régner,over what could the king reign well?,152.85,155.0,3.0,0.08057831972837448,0.890494704246521,0.02892700769007206
(S (VN (V sire)) (Sint (VN (CLO lui) (V dit) (CLS il))) (Sint (VN (CLS je) (CLO vous) (V demande) (VPP pardon)) (VPinf (P de) (VN (CLO vous) (VINF interroger))))),sire int lui dit il int je vous demande pardon inf de vous interroger,sir int said to him he int I beg your pardon inf for questioning you,156.35,159.73,3.0,0.051418717950582504,0.6040388941764832,0.34454238414764404
(S (VN (CLS je) (CLR t') (V ordonne)) (VPinf (P de) (VN (CLO m') (VINF interroger))) (Sint (VN (CLR se) (V hâta)) (VPinf (P de) (VN (VINF dire)) (NP (DET le) (NC roi))))),je t ordonne inf de m interroger int se hâta inf de dire le roi,I order you inf to question me int hastened inf to say the king,160.44,163.45,3.0,0.06346844136714935,0.7737321257591248,0.1627994030714035
(S (VN (V sire) (PP (P sur) (NP (PROREL quoi))) (VPP régnez)) (NP (PRO vous))),sire sur quoi régnez vous,sir what do you reign over,164.8,166.1,3.0,0.04339035600423813,0.8747719526290894,0.08183767646551132
(S (PP (P sur) (NP (PRO tout))) (VN (V répondit)) (NP (DET le) (NC roi) (PP (P avec) (NP (DET une) (ADJ grande) (NC simplicité))))),sur tout répondit le roi avec une grande simplicité,on everything replied the king with great simplicity,167.28,171.09,3.0,0.6889704465866089,0.2844153642654419,0.026614146307110786
(S (MWADV (P sur) (ADV tout)) (NP (DET le) (NC roi) (PP (P d') (NP (DET un) (NC geste) (AP (ADJ discret))))) (VN (V désigna)) (NP (DET sa) (NC planète)) (NP (DET les) (ADJ autres) (NC planètes) (COORD (CC et) (NP (DET les) (NC étoiles))))),sur tout le roi d un geste discret désigna sa planète les autres planètes et les étoiles,above all the king with a discreet gesture designated his planet the other planets and the stars,172.27,178.94,3.0,0.17423255741596222,0.8144509196281433,0.011316527612507343
(S (MWADV (P sur) (ADV tout)) (NP (PRO ça)) (VN (V dit)) (NP (DET le) (ADJ petit) (NC prince))),sur tout ça dit le petit prince,the little prince says about all that,180.13,182.06,3.0,0.07257504016160965,0.845909595489502,0.0815153494477272
(S (PP (P sur) (NP (PRO tout))) (NP (PRO ça)) (VN (V répondit)) (NP (DET le) (NC roi))),sur tout ça répondit le roi,on all this replied the king,182.85,184.64,3.0,0.2995455265045166,0.6276230812072754,0.0728313997387886
(S (COORD (CC car) (MWADV (ADV non) (ADV seulement)) (Sint (VN (CLS c') (V était)) (NP (DET un) (NC monarque) (AP (ADJ absolu))) (COORD (CC mais) (VN (CLS c') (V était)) (NP (DET un) (NC monarque) (AP (ADJ universel))))))),car non seulement int c était un monarque absolu mais c était un monarque universel,because not only was he an absolute monarch but he was a universal monarch,186.03,190.78,3.0,0.12183340638875961,0.84222412109375,0.035942476242780685
(S (COORD (CC et) (NP (DET les) (NC étoiles)) (VN (CLS vous) (V obéissent)))),et les étoiles vous obéissent,and the stars obey you,191.87,193.23,3.0,0.8611318469047546,0.13185395300388336,0.007014274597167969
(S (PP (MWADV (ADV bien) (ADJ sûr))) (VN (CLO lui) (V dit)) (NP (DET le) (NC roi))),bien sûr lui dit le roi,of course the king told him,194.14,195.65,3.0,0.17143425345420837,0.7637269496917725,0.06483881175518036
(S (VN (CLS elles) (V obéissent)) (ADV aussitôt))),elles obéissent aussitôt,they obey immediately,196.44,197.34,3.0,0.5073810815811157,0.4769209921360016,0.015697889029979706
(S (VN (CLS je) (ADV ne) (V tolère)) (ADV pas) (NP (DET l') (NC indiscipline))),je ne tolère pas l indiscipline,I do not tolerate indiscipline,197.73,199.28,3.0,0.013338180258870125,0.12085848301649094,0.8658033013343811
(S (NP (DET un) (ADJ tel) (NC pouvoir)) (VN (V émerveilla)) (NP (DET le) (ADJ petit) (NC prince))),un tel pouvoir émerveilla le petit prince,such power amazed the little prince,200.78,203.59,3.0,0.9044264554977417,0.08494175225496292,0.010631725192070007
(S (S (CS s') (VN (CLS il) (CLO l') (V avait) (VPP détenu)) (NP (MWPRO (PRO lui) (ADJ même)))) (VN (CLS il) (V aurait) (VPP pu)) (VPinf (VN (VINF assister)) (PP (MWADV (ADV non) (ADV pas)) (P à) (NP (DET quarante) (PRO quatre)) (COORD (CC mais) (PP (P à) (NP (DET soixante) (PRO douze)) (COORD (CC ou) (ADV même) (PP (P à) (NP (PRO cent)) (COORD (CC ou) (ADV même) (PP (P à) (NP (MWD (DET deux) (DET cents)) (NC couchers) (PP (P de) (NP (NC soleil))))))))))) (PP (P dans) (NP (DET la) (ADJ même) (NC journée)))) (VPinf (P sans) (VN (VINF avoir)) (ADV jamais) (VPinf (P à) (VN (VINF tirer)) (NP (DET sa) (NC chaise))))), s il l avait détenu lui même il aurait pu inf assister non pas à quarante quatre mais à soixante douze ou même à cent ou même à deux cents couchers de soleil dans la même journée inf sans avoir jamais inf à tirer sa chaise, if he had held it himself he could have witnessed not forty-four but seventy-two or even a hundred or even two hundred sunsets in the same day without ever having to pull out his chair,204.15,217.88,3.0,0.43727239966392517,0.5423887968063354,0.020338768139481544
(S (COORD (CC et) (S (CS comme) (VN (CLS il) (CLR se) (V sentait) (AdP (MWADV (DET un) (ADV peu)) (AP (ADJ triste) (PP (MWP (P à) (N cause) (P de)) (NP (DET le) (NC souvenir) (PP (P de) (NP (DET sa) (ADJ petite) (NC planète))))))) (VPP abandonnée))) (VN (CLS il) (CLR s') (V enhardit)) (VPinf (P à) (VN (VINF solliciter)) (NP (DET une) (NC grâce) (PP (P de) (NP (DET le) (NC roi))))))),et  comme il se sentait d un peu triste à cause de le souvenir de sa petite planète abandonnée il s enhardit inf à solliciter une grâce de le roi,and as he felt a little sad because of the memory of his little abandoned planet he became emboldened to ask for a pardon from the king,219.24,226.96,3.0,0.03659289330244064,0.4679357409477234,0.495471328496933
(S (VN (CLS je) (V voudrais)) (VPinf (VN (VINF voir)) (NP (DET un)) (VPinf (VN (VINF coucher)) (PP (P de) (NP (NC soleil)))))),je voudrais inf voir un inf coucher de soleil,I would like to see a sunset,228.25,229.8,3.0,0.6954204440116882,0.28605982661247253,0.018519695848226547
(S (VN (V faites)) (NP (PRO moi)) (NP (NC plaisir))),faites moi plaisir,do me a favor,230.4,231.16,3.0,0.3463282287120819,0.5481966137886047,0.10547518730163574
(S (VN (V ordonnez)) (MWADV (P à) (DET le) (N soleil)) (VPinf (P de) (VN (CLR se) (VINF coucher)))),ordonnez à le soleil inf de se coucher,order the lower sun to set,231.95,233.13,3.0,0.06779471039772034,0.8867298364639282,0.045475464314222336
(S (S (CS si) (VN (CLS j') (V ordonnais)) (MWADV (P à) (DET un) (N général)) (VPinf (P de) (VN (VINF voler)) (PP (P d') (NP (DET une) (NC fleur))) (PP (P à) (NP (DET l') (PRO autre))) (PP (P à) (NP (DET la) (NC façon) (PP (P d') (NP (DET un) (NC papillon))))) (COORD (CC ou) (VPinf (P d') (VN (VINF écrire)) (NP (DET une) (NC tragédie)) (COORD (CC ou) (VPinf (P de) (VN (CLR se) (VINF changer)) (PP (P en) (NP (MWN (N oiseau) (P de) (N mer))))))))) (COORD (CC et) (S (CS si) (NP (DET le) (NC général)) (VN (ADV n') (V exécutait) (ADV pas) (NP (DET l') (NC ordre)) (VPP reçu))))) (NP (PROREL qui) (PP (P de) (NP (PRO lui)) (COORD (CC ou) (PP (P de) (NP (PRO moi)))))) (VN (V serait)) (MWADV (P dans) (DET son) (N tort))), si j ordonnais à un général inf de voler d une fleur à l autre à la façon d un papillon ou inf d écrire une tragédie ou inf de se changer en oiseau de mer et  si le général n exécutait pas l ordre reçu qui de lui ou de moi serait dans son tort, if I ordered a general inf to fly from one flower to another like a butterfly or inf to write a tragedy or inf to change into a seabird and  if the general did not carry out the order received which of he or I would be in the wrong,234.22,247.59,3.0,0.017389602959156036,0.5428254008293152,0.4397850036621094
